name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
muscat,2020-02-10,80.6,66.2,73.9,81.5,66.2,73.9,61.3,65.6,0,0,0,,,,,12.8,156.9,,2.3,6.2,228.4,19.8,8,,2020-02-10T06:42:09,2020-02-10T17:57:51,0.52,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-11,78.8,68,73.9,78.8,68,73.9,64.3,72.5,0,0,0,,,,,13.9,118.4,,4.6,6,213.8,18.4,7,,2020-02-11T06:41:34,2020-02-11T17:58:28,0.53,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-12,75.2,69.8,73.1,75.2,69.8,73.1,60.4,65.3,0,0,0,,,,,15,287.9,,38.4,6.2,169.4,14.6,6,,2020-02-12T06:40:58,2020-02-12T17:59:05,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OOMS,41256099999"
muscat,2020-02-13,73.4,64.4,69.4,73.4,64.4,69.4,52.1,54.2,0,0,0,,,,,16.1,287.9,,19.3,6.2,253.9,22,9,,2020-02-13T06:40:20,2020-02-13T17:59:41,0.62,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-14,73.4,60.8,69.2,73.4,60.8,69.2,52.4,55.8,0,0,0,,,,,12.8,265.4,,0,6.2,256.2,22.3,9,,2020-02-14T06:39:42,2020-02-14T18:00:17,0.67,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-15,75.2,60.8,69,75.2,60.8,69,55,62.1,0,0,0,,,,,11.4,269.6,,0,6.2,261.9,22.7,9,,2020-02-15T06:39:02,2020-02-15T18:00:52,0.73,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-16,77,59,69.6,77,59,69.6,58.1,67.3,0,0,0,,,,,10.3,161.8,,0,5.9,232.6,20.1,8,,2020-02-16T06:38:22,2020-02-16T18:01:27,0.78,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-17,75.2,62.6,70.3,75.2,62.6,70.3,59.5,69.9,0,0,0,,,,,10.3,103.1,,0,3.9,244.5,21.1,9,,2020-02-17T06:37:40,2020-02-17T18:02:01,0.84,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-18,78.8,64.4,71.6,78.8,64.4,71.6,56.8,61.3,0,0,0,,,,,9.2,155.8,,0,4.5,249.7,21.6,9,,2020-02-18T06:36:57,2020-02-18T18:02:35,0.88,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-19,82.4,64.4,73.7,82.1,64.4,73.7,58,59.3,0,0,0,,,,,9.2,100.6,,0,4.8,261.1,22.6,9,,2020-02-19T06:36:14,2020-02-19T18:03:08,0.93,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-20,84.2,64.4,74.3,81.4,64.4,74,57.7,59.5,0,0,0,,,,,16.1,116.7,,0,6.2,251.6,21.8,9,,2020-02-20T06:35:29,2020-02-20T18:03:41,0.96,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-21,78.8,66.2,73.8,78.8,66.2,73.8,66.6,78.5,0,0,0,,,,,11.4,128.2,,8.5,6.1,240.5,20.7,8,,2020-02-21T06:34:44,2020-02-21T18:04:14,0.98,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-22,78.8,68.3,74.4,78.8,68.3,74.4,68.7,82.9,0,0,0,,,,,17.2,132,,20.3,5.1,240.1,20.9,8,,2020-02-22T06:33:58,2020-02-22T18:04:46,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"OOMS,41256099999,remote"
muscat,2020-02-23,78.8,71.6,75,78.8,71.6,75,68.7,81.1,0,0,0,,,,,10.3,158.7,,8.5,5.4,245,21.3,9,,2020-02-23T06:33:11,2020-02-23T18:05:18,1,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-24,80.6,66.6,75.3,83.3,66.6,75.4,67.6,77.1,0,0,0,,,,,9.2,112,,12.8,5.3,239.7,20.8,9,,2020-02-24T06:32:23,2020-02-24T18:05:49,0,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999,remote"
muscat,2020-02-25,84.2,69.8,76.9,84.6,69.8,77.4,65.6,69.5,0,0,0,,,,,12.8,115.9,,1.1,5.7,251.8,21.6,9,,2020-02-25T06:31:35,2020-02-25T18:06:20,0.02,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-26,87.8,73.4,78.7,87.4,73.4,79.3,64.3,63.1,0,0,0,,,,,19.7,135.3,,4.4,6,262,22.6,9,,2020-02-26T06:30:45,2020-02-26T18:06:50,0.04,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-27,78.8,75.2,76.5,78.8,75.2,76.5,66,70.8,0,0,0,,,,,12.8,263.5,,5.9,4.9,213.6,18.3,8,,2020-02-27T06:29:55,2020-02-27T18:07:20,0.06,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-02-28,78.8,62.1,73.7,78.8,62.1,73.7,61,65.3,0,0,0,,,,,17.2,293.8,,19.7,5.2,268.4,23.1,9,,2020-02-28T06:29:04,2020-02-28T18:07:49,0.1,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999,remote"
muscat,2020-02-29,81.8,66.2,73.6,80.4,66.2,73.5,62.8,70.2,0,0,0,,,,,10.3,174.9,,0,5.4,261.9,22.8,9,,2020-02-29T06:28:13,2020-02-29T18:08:19,0.14,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999,remote"
muscat,2020-03-01,78.8,69.8,74.9,78.8,69.8,74.9,65.2,72.3,0,0,0,,,,,17.2,146.2,,0,5.2,261.3,22.5,9,,2020-03-01T06:27:21,2020-03-01T18:08:47,0.18,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-03-02,80.6,68,75.8,81.8,68,75.9,64.3,68.2,0,0,0,,,,,9.2,126,,1.1,5.7,252.1,21.8,9,,2020-03-02T06:26:28,2020-03-02T18:09:16,0.23,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-03-03,84.2,67,77.6,83.3,67,78,61.5,59,0.08,100,20.83,rain,,,,13.9,242.7,,0,6,259.8,22.4,9,,2020-03-03T06:25:35,2020-03-03T18:09:44,0.28,Rain,Clear conditions throughout the day with morning rain.,rain,"OOMS,41256099999,remote"
muscat,2020-03-04,78.8,66.2,73.9,78.8,66.2,73.9,55.6,53.8,0.12,100,12.5,rain,,,,17.2,288.3,,1.1,6.2,291.1,25,10,,2020-03-04T06:24:41,2020-03-04T18:10:11,0.34,Rain,Clear conditions throughout the day with early morning rain.,rain,"OOMS,41256099999"
muscat,2020-03-05,77,69.8,73.3,77,69.8,73.3,53.4,50.8,2.53,100,37.5,rain,,,,12.8,205.4,,21.3,6.2,269.6,23.3,9,,2020-03-05T06:23:46,2020-03-05T18:10:39,0.38,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"OOMS,41256099999"
muscat,2020-03-06,78.8,62.6,72.4,78.8,62.6,72.4,53.4,52,4.14,100,12.5,rain,,,,12.8,229.5,,0,6.2,282,24.4,9,,2020-03-06T06:22:51,2020-03-06T18:11:06,0.43,Rain,Clear conditions throughout the day with early morning rain.,rain,"OOMS,41256099999"
muscat,2020-03-07,78.8,66.2,73.7,78.8,66.2,73.7,56.1,54.7,0,0,0,,,,,12.8,130.8,,0,6.2,289.4,24.8,10,,2020-03-07T06:21:56,2020-03-07T18:11:32,0.46,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
muscat,2020-03-08,82.4,69.8,76.6,81.8,69.8,76.6,54.7,47.5,0,0,0,,,,,16.1,126.6,,0,6.2,280.7,24.4,9,,2020-03-08T06:21:00,2020-03-08T18:11:59,0.49,Clear,Clear conditions throughout the day.,clear-day,"OOMS,41256099999"
